ap_id,gu,install_year,install_type_code,install_type,indoor_outdoor,lon,lat,usage_gb
8788,성동구,2019.0,4,문화관광,실내,127.04694,37.545372,70.3205296
8789,성동구,2019.0,4,문화관광,실내,127.04694,37.545372,111.2966346
8790,성동구,2019.0,7,공공시설,실내,127.04693,37.54537,77.8987738
8791,성동구,2019.0,7,공공시설,실내,127.04693,37.54537,104.4863555
8792,성동구,2019.0,7,공공시설,실내,127.04693,37.54537,25.2330818
8793,성동구,2019.0,7,공공시설,실내,127.05123,37.54612,197.2757701
8794,성동구,2019.0,7,공공시설,실내,127.05123,37.54612,1.5590813
8795,도봉구,2019.0,3,공원(하천),실외,127.02223,37.660904,167.3440817
8796,도봉구,2022.0,1,주요거리,실외,127.032486,37.64683,32.718402
8797,도봉구,2022.0,1,주요거리,실외,127.02884,37.644444,62.6849622
8798,도봉구,2022.0,2,전통시장,실외,127.0397,37.670395,2649.0927446
8799,도봉구,2019.0,2,전통시장,실외,127.04103,37.67056,57.5277098
8800,도봉구,2022.0,3,공원(하천),실외,127.03602,37.641113,193.990308
8801,도봉구,2019.0,3,공원(하천),실외,127.02179,37.66105,23.2207912
8802,도봉구,2019.0,3,공원(하천),실외,127.022095,37.660473,86.1873228
8803,용산구,2019.0,3,공원(하천),실외,126.984436,37.520863,67.2949221
8804,용산구,2019.0,3,공원(하천),실외,126.98432,37.521442,76.6481457
8805,용산구,2019.0,3,공원(하천),실외,126.98432,37.521442,61.6304395
8806,용산구,2019.0,3,공원(하천),실외,126.98424,37.52355,16.642181
8807,용산구,2019.0,3,공원(하천),실외,126.983604,37.52373,46.7103854
8808,용산구,2019.0,3,공원(하천),실외,126.98413,37.522858,17.7015696
8809,용산구,2019.0,3,공원(하천),실외,126.98378,37.522545,19.1874037
8810,용산구,2019.0,3,공원(하천),실외,126.98349,37.52177,51.2654343
8811,용산구,2019.0,3,공원(하천),실외,126.98289,37.521866,36.6082809
8812,종로구,2019.0,3,공원(하천),실외,127.00872,37.580597,24.5695692
8813,종로구,2019.0,3,공원(하천),실외,127.00872,37.580597,42.6047816
8814,종로구,2019.0,3,공원(하천),실외,127.00708,37.58042,89.1641186
8815,종로구,2019.0,3,공원(하천),실외,127.00684,37.5819,30.3816644
8816,종로구,2019.0,3,공원(하천),실외,127.0075,37.58164,73.9982566
8817,서초구,2019.0,3,공원(하천),실외,127.03704,37.469975,14.7681727
8818,서초구,2019.0,3,공원(하천),실외,127.03691,37.471737,22.5791749
8819,서초구,2019.0,3,공원(하천),실외,127.036285,37.4703,15.4563741
8820,서초구,2019.0,3,공원(하천),실외,127.03691,37.471737,7.1738801
8821,서초구,2019.0,3,공원(하천),실외,127.035225,37.47204,3.9746551
8822,서초구,2019.0,3,공원(하천),실외,127.035805,37.47192,5.2444495
8823,서초구,2019.0,3,공원(하천),실외,127.037,37.470665,11.5820923
8824,서초구,2019.0,3,공원(하천),실외,127.035095,37.469707,7.4643936
8825,서초구,2019.0,3,공원(하천),실외,127.03565,37.46931,9.6984642
8826,서초구,2019.0,3,공원(하천),실외,127.036514,37.471085,8.0787477
8827,서초구,2019.0,3,공원(하천),실외,127.035805,37.47192,4.4468236
8828,서초구,2019.0,3,공원(하천),실외,127.03441,37.470932,30.9625411
8829,서초구,2019.0,3,공원(하천),실외,127.03529,37.471684,8.1352319
8830,서초구,2019.0,3,공원(하천),실외,127.036285,37.4703,87.9782372
8831,서초구,2019.0,3,공원(하천),실외,127.03758,37.46726,104.7423288
8832,강남구,2019.0,3,공원(하천),실외,127.11436,37.475254,64.4360551
8833,강남구,2019.0,3,공원(하천),실외,127.11365,37.472378,112.6826113
8834,강남구,2019.0,3,공원(하천),실외,127.11481,37.47635,136.6851579
8835,강남구,2019.0,3,공원(하천),실외,127.11594,37.472412,37.604635
8836,강남구,2019.0,3,공원(하천),실외,127.115814,37.47357,27.7136748
8837,강남구,2019.0,3,공원(하천),실외,127.11481,37.47635,44.9315837
8838,강남구,2019.0,3,공원(하천),실외,127.11719,37.47383,25.4377118
8839,강남구,2019.0,3,공원(하천),실외,127.116,37.474506,36.6026733
8840,강남구,2019.0,3,공원(하천),실외,127.116,37.474506,21.0067027
8841,강남구,2019.0,3,공원(하천),실외,127.11719,37.47383,16.3850815
8842,강남구,2019.0,3,공원(하천),실외,127.11422,37.471226,17.3905292
8843,성동구,2019.0,3,공원(하천),실외,127.021225,37.55686,37.2716118
8844,성동구,2019.0,3,공원(하천),실외,127.02124,37.557316,105.2421103
8845,성동구,2019.0,3,공원(하천),실외,127.02188,37.558094,38.3488701
8846,성동구,2019.0,3,공원(하천),실외,127.02036,37.5563,65.0790329
8847,성동구,2019.0,3,공원(하천),실외,127.02191,37.55528,12.7506411
8848,성동구,2019.0,3,공원(하천),실외,127.02191,37.55528,10.7214733
8849,서초구,2019.0,3,공원(하천),실외,127.034706,37.47125,37.7581993
8850,강동구,2020.0,3,공원(하천),실외,127.126366,37.544086,191.759071
8851,강동구,2020.0,3,공원(하천),실외,127.126366,37.544086,236.4115525
8852,강동구,2020.0,3,공원(하천),실외,127.15338,37.53907,22.7903986
8853,양천구,2019.0,5,버스정류소,실외,126.864426,37.527367,776.7787175
8854,양천구,2019.0,5,버스정류소,실외,126.873405,37.524925,939.2944648
8855,양천구,2019.0,5,버스정류소,실외,126.87696,37.524418,657.3441438
8856,양천구,2019.0,7,공공시설,실내,126.872826,37.5243,1316.1985224
8857,양천구,2019.0,7,공공시설,실내,126.87109,37.53032,1518.1996303
8858,양천구,2019.0,7,공공시설,실내,126.87109,37.53032,937.3173031
8859,양천구,2015.0,7,공공시설,실내,126.87109,37.53032,298.6027101
8860,양천구,2020.0,4,문화관광,실외,126.87783,37.52839,18.269871
8861,양천구,2020.0,4,문화관광,실외,126.87764,37.527573,23.6096064
8862,양천구,2019.0,6,복지시설,실내,126.87277,37.524338,83.7620412
8863,양천구,2019.0,3,공원(하천),실외,126.879295,37.518543,706.2757436
8864,양천구,2020.0,3,공원(하천),실외,126.88117,37.52894,38.0835528
8865,양천구,2020.0,3,공원(하천),실외,126.879295,37.526962,27.8041691
8866,양천구,2019.0,3,공원(하천),실외,126.8689,37.54266,249.8353345
8867,양천구,2019.0,2,전통시장,실외,126.87207,37.546432,424.677266
8868,양천구,2019.0,2,전통시장,실외,126.87377,37.546272,399.1675214
8869,양천구,2019.0,7,공공시설,실내,126.87164,37.546124,732.5276616
8870,양천구,2019.0,7,공공시설,실내,126.87164,37.546124,1005.3782735
8871,양천구,2015.0,7,공공시설,실내,126.87164,37.546124,301.9837836
8872,양천구,2019.0,3,공원(하천),실외,126.87955,37.546223,477.8541538
8873,양천구,2018.0,4,문화관광,실내,126.86914,37.542923,289.1036873
8874,양천구,2019.0,6,복지시설,실내,126.870094,37.539787,88.156888
8875,양천구,2019.0,6,복지시설,실내,126.873604,37.54472,21.4994904
8876,양천구,2019.0,7,공공시설,실내,126.87978,37.54619,50.323482
8877,양천구,2019.0,3,공원(하천),실외,126.87313,37.54001,332.1837563
8878,양천구,2019.0,3,공원(하천),실외,126.87779,37.54344,550.6379735
8879,양천구,2019.0,3,공원(하천),실외,126.878395,37.543804,494.7566632
8880,양천구,2019.0,6,복지시설,실내,126.87245,37.543297,21.0021601
8881,양천구,2019.0,6,복지시설,실내,126.864265,37.54187,83.6477187
8882,양천구,2018.0,7,공공시설,실내,126.8652,37.548153,293.0530528
8883,양천구,2019.0,7,공공시설,실내,126.86444,37.544754,1203.5781154
8884,양천구,2019.0,7,공공시설,실내,126.86444,37.544754,831.3578658
8885,양천구,2023.0,7,공공시설,실내,126.86444,37.544754,296.1848033
8886,양천구,2019.0,2,전통시장,실외,126.86682,37.548004,500.4047768
8887,양천구,2019.0,2,전통시장,실외,126.864494,37.54849,548.9997142
8888,양천구,2019.0,6,복지시설,실내,126.865005,37.545208,138.3718359
8889,양천구,2019.0,6,복지시설,실내,126.8654,37.549335,48.1644038
8890,양천구,2021.0,2,전통시장,실외,126.86516,37.548454,64.580934
8891,양천구,2021.0,2,전통시장,실외,126.8639,37.54632,12.961072
8892,양천구,2021.0,2,전통시장,실외,126.86353,37.548832,50.6230221
8893,양천구,2021.0,2,전통시장,실외,126.86594,37.54822,38.2362664
8894,양천구,2019.0,6,복지시설,실내,126.86632,37.531612,8.2275384
8895,양천구,2017.0,7,공공시설,실내,126.866196,37.537605,4.8702804
8896,양천구,2018.0,7,공공시설,실내,126.867294,37.539272,859.394688
8897,양천구,2018.0,7,공공시설,실내,126.867294,37.539272,1131.5210861
8898,양천구,2018.0,7,공공시설,실내,126.867294,37.539272,310.6784841
8899,양천구,2019.0,7,공공시설,실내,126.86835,37.53238,881.7964153
8900,양천구,2019.0,7,공공시설,실내,126.86835,37.53238,340.0259797
8901,양천구,2023.0,7,공공시설,실내,126.86835,37.53238,444.0282815
8902,양천구,2023.0,7,공공시설,실내,126.86835,37.53238,1000.2356196
8903,양천구,2018.0,6,복지시설,실내,126.86922,37.536427,350.9786701
8904,양천구,2018.0,6,복지시설,실내,126.86922,37.536427,357.3922932
8905,양천구,2018.0,6,복지시설,실내,126.86922,37.536427,365.549165
8906,양천구,2018.0,4,문화관광,실내,126.86549,37.53896,632.4942842
8907,양천구,2018.0,4,문화관광,실내,126.86549,37.53896,379.9442237
8908,양천구,2018.0,4,문화관광,실내,126.86549,37.53896,425.330027
8909,양천구,2018.0,4,문화관광,실내,126.86549,37.53896,479.4121905
8910,양천구,2018.0,4,문화관광,실내,126.86549,37.53896,349.3108153
8911,양천구,2018.0,4,문화관광,실내,126.86549,37.53896,320.2685001
8912,양천구,2018.0,4,문화관광,실내,126.86549,37.53896,495.6488464
8913,양천구,2019.0,6,복지시설,실내,126.86833,37.536884,76.8358392
8914,양천구,2019.0,6,복지시설,실내,126.86446,37.538723,21.711231
8915,양천구,2019.0,5,버스정류소,실외,126.88444,37.536835,1156.5194626
8916,양천구,2024.0,7,공공시설,실내,126.88171,37.53715,357.1124229
8917,양천구,2024.0,7,공공시설,실내,126.88171,37.53715,475.0048974
8918,양천구,2024.0,7,공공시설,실내,126.88171,37.53715,435.9091523
8919,양천구,2018.0,7,공공시설,실내,126.88171,37.53715,445.4488732
8920,양천구,2018.0,7,공공시설,실내,126.88171,37.53715,1192.2330983
8921,양천구,2024.0,7,공공시설,실내,126.88171,37.53715,1122.3619515
8922,양천구,2024.0,7,공공시설,실내,126.88171,37.53715,458.4815481
8923,양천구,2024.0,7,공공시설,실내,126.88171,37.53715,358.7236007
8924,양천구,2015.0,7,공공시설,실내,126.88171,37.53715,337.3569598
8925,양천구,2015.0,7,공공시설,실내,126.88171,37.53715,251.1728051
8926,양천구,2015.0,7,공공시설,실내,126.88171,37.53715,249.7809171
8927,양천구,2015.0,7,공공시설,실내,126.88171,37.53715,241.6946377
8928,양천구,2015.0,7,공공시설,실내,126.88171,37.53715,243.120073
8929,양천구,2015.0,7,공공시설,실내,126.88171,37.53715,256.5171269
8930,양천구,2023.0,3,공원(하천),실외,126.88583,37.538242,823.6837856
8931,양천구,2019.0,3,공원(하천),실외,126.876755,37.53399,539.7099237
8932,양천구,2019.0,3,공원(하천),실외,126.8777,37.534554,629.9236099
8933,양천구,2019.0,3,공원(하천),실외,126.876305,37.534897,315.7735028
8934,양천구,2019.0,3,공원(하천),실외,126.877014,37.534492,610.0460118
8935,양천구,2019.0,3,공원(하천),실외,126.87725,37.535805,462.4719973
8936,양천구,2019.0,3,공원(하천),실외,126.88547,37.540096,533.1297806
8937,양천구,2019.0,3,공원(하천),실외,126.88633,37.539288,224.3637051
8938,양천구,2019.0,3,공원(하천),실외,126.87841,37.52406,451.8101321
8939,양천구,2020.0,3,공원(하천),실외,126.88792,37.533066,221.4763083
8940,양천구,2020.0,3,공원(하천),실외,126.88346,37.543964,15.3594211
8941,양천구,2020.0,3,공원(하천),실외,126.88511,37.54119,47.020098
8942,양천구,2019.0,3,공원(하천),실외,126.88474,37.541695,563.7674841
8943,양천구,2023.0,3,공원(하천),실외,126.884636,37.542442,223.7693009
8944,양천구,2019.0,5,버스정류소,실외,126.83105,37.53221,509.7964757
8945,양천구,2019.0,5,버스정류소,실외,126.8291,37.535843,809.7593429
8946,양천구,2019.0,6,복지시설,실내,126.83479,37.5286,174.0336088
8947,양천구,2018.0,7,공공시설,실내,126.836006,37.533005,442.4720172
8948,양천구,2018.0,7,공공시설,실내,126.83222,37.532063,460.8368302
8949,양천구,2018.0,7,공공시설,실내,126.83222,37.532063,1275.7453625
8950,양천구,2018.0,7,공공시설,실내,126.83222,37.532063,751.5825332
8951,양천구,2018.0,7,공공시설,실내,126.83222,37.532063,2641.7202699
8952,양천구,2019.0,7,공공시설,실내,126.831505,37.53281,580.6490886
8953,양천구,2019.0,7,공공시설,실내,126.831505,37.53281,972.479158
8954,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,709.4443845
8955,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,640.2391752
8956,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,322.6018488
8957,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,311.2860523
8958,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,292.2683662
8959,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,388.0423073
8960,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,479.7118789
8961,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,387.1010761
8962,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,366.2585782
8963,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,542.3027251
8964,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,276.6291334
8965,양천구,2017.0,7,공공시설,실내,126.83176,37.531296,242.9567505
8966,양천구,2019.0,6,복지시설,실내,126.83136,37.532566,13.7443341
8967,양천구,2019.0,5,버스정류소,실외,126.85176,37.521835,971.8005304
8968,양천구,2019.0,5,버스정류소,실외,126.84634,37.52149,608.9850415
8969,양천구,2019.0,5,버스정류소,실외,126.845695,37.522755,746.6832695
8970,양천구,2019.0,6,복지시설,실내,126.84289,37.524117,37.4173144
8971,양천구,2018.0,6,복지시설,실내,126.847374,37.52004,296.8196716
8972,양천구,2018.0,6,복지시설,실내,126.847374,37.52004,278.5935392
8973,양천구,2019.0,7,공공시설,실내,126.84491,37.526295,36.2262957
8974,양천구,2019.0,7,공공시설,실내,126.84464,37.52499,777.2728232
8975,양천구,2019.0,7,공공시설,실내,126.84464,37.52499,619.2676243
8976,양천구,2019.0,6,복지시설,실내,126.84502,37.522053,36.108404
8977,양천구,2019.0,6,복지시설,실내,126.82679,37.534225,467.5764157
8978,양천구,2019.0,6,복지시설,실내,126.82679,37.534225,703.8921902
8979,양천구,2019.0,6,복지시설,실내,126.82679,37.534225,386.4110531
8980,양천구,2019.0,6,복지시설,실내,126.82679,37.534225,638.8944873
8981,양천구,2019.0,6,복지시설,실내,126.82679,37.534225,297.6689174
8982,양천구,2019.0,6,복지시설,실내,126.82679,37.534225,290.5747868
8983,양천구,2019.0,6,복지시설,실내,126.82679,37.534225,367.473642
8984,양천구,2019.0,6,복지시설,실내,126.82679,37.534225,419.4356588
8985,양천구,2019.0,6,복지시설,실내,126.82679,37.534225,277.5387606
8986,양천구,2019.0,6,복지시설,실내,126.830185,37.53125,18.1019849
8987,양천구,2019.0,6,복지시설,실내,126.82785,37.533978,9.8278551
8988,양천구,2019.0,2,전통시장,실외,126.8265,37.53379,433.394165
8989,양천구,2019.0,2,전통시장,실외,126.82622,37.533817,331.4725336
8990,양천구,2019.0,7,공공시설,실내,126.82908,37.53362,828.3683584
8991,양천구,2019.0,7,공공시설,실내,126.82908,37.53362,807.9044212
8992,양천구,2024.0,7,공공시설,실내,126.82908,37.53362,485.8556251
8993,양천구,2018.0,7,공공시설,실내,126.82908,37.53362,279.2766354
8994,양천구,2018.0,6,복지시설,실내,126.8253,37.53519,590.995294
8995,양천구,2018.0,6,복지시설,실내,126.8253,37.53519,459.0943023
8996,양천구,2018.0,6,복지시설,실내,126.8253,37.53519,373.5037256
8997,양천구,2018.0,6,복지시설,실내,126.8253,37.53519,286.0813128
8998,양천구,2018.0,6,복지시설,실내,126.8253,37.53519,342.770944
8999,양천구,2019.0,5,버스정류소,실외,126.84189,37.521873,674.6397356
9000,양천구,2019.0,5,버스정류소,실외,126.8393,37.521282,667.1207616
9001,양천구,2019.0,6,복지시설,실내,126.8381,37.52212,13.3239007
9002,양천구,2019.0,1,주요거리,실외,126.841934,37.518837,346.3804292
9003,양천구,2019.0,1,주요거리,실외,126.84187,37.51932,356.2805191
9004,양천구,2019.0,7,공공시설,실내,126.84007,37.524685,1202.0409266
9005,양천구,2019.0,7,공공시설,실내,126.84007,37.524685,734.9679231
9006,양천구,2018.0,7,공공시설,실내,126.84007,37.524685,310.8170998
9007,양천구,2018.0,4,문화관광,실내,126.82714,37.538624,364.1647669
9008,양천구,2018.0,4,문화관광,실내,126.82714,37.538624,357.5968802
9009,양천구,2018.0,4,문화관광,실내,126.82714,37.538624,531.4485451
9010,양천구,2018.0,4,문화관광,실내,126.82714,37.538624,525.0178499
9011,양천구,2018.0,4,문화관광,실내,126.82714,37.538624,1465.361446
9012,양천구,2018.0,4,문화관광,실내,126.82714,37.538624,1172.4667557
9013,양천구,2019.0,7,공공시설,실내,126.84008,37.51863,10.1985988
9014,양천구,2019.0,6,복지시설,실내,126.83849,37.524284,46.7818155
9015,양천구,2019.0,5,버스정류소,실외,126.827545,37.539158,502.7814746
9016,양천구,2019.0,3,공원(하천),실외,126.833855,37.5394,360.8323579
9017,양천구,2019.0,7,공공시설,실내,126.82875,37.541546,34.6471225
9018,양천구,2019.0,6,복지시설,실내,126.83146,37.538334,43.8026345
9019,양천구,2019.0,7,공공시설,실내,126.82718,37.538536,741.5966277
9020,양천구,2019.0,7,공공시설,실내,126.82718,37.538536,1278.2507139
9021,양천구,2019.0,5,버스정류소,실외,126.84193,37.51787,686.6106302
9022,양천구,2019.0,5,버스정류소,실외,126.83379,37.521767,688.4510429
9023,양천구,2019.0,7,공공시설,실내,126.8372,37.518448,18.2370865
9024,양천구,2019.0,3,공원(하천),실외,126.83741,37.518032,320.7198761
9025,양천구,2019.0,7,공공시설,실내,126.833534,37.523067,59.8934799
9026,양천구,2019.0,3,공원(하천),실외,126.83516,37.519714,266.0709133
9027,양천구,2019.0,5,버스정류소,실외,126.83426,37.520264,437.4297225
9028,양천구,2019.0,2,전통시장,실외,126.83343,37.52282,503.8799935
9029,양천구,2023.0,3,공원(하천),실외,126.8341,37.517227,297.6141044
9030,양천구,2019.0,3,공원(하천),실외,126.833244,37.51761,531.1692279
9031,양천구,2018.0,4,문화관광,실내,126.83505,37.519844,278.4428789
9032,양천구,2018.0,4,문화관광,실내,126.83505,37.519844,313.8964234
9033,양천구,2019.0,6,복지시설,실내,126.83077,37.52181,0.6765632
9034,양천구,2019.0,3,공원(하천),실외,126.83124,37.522205,588.8389215
9035,양천구,2019.0,3,공원(하천),실외,126.826805,37.512848,456.0234539
9036,양천구,2018.0,3,공원(하천),실외,126.83614,37.520428,430.401509
9037,양천구,2019.0,3,공원(하천),실외,126.836205,37.520855,322.3855757
9038,양천구,2019.0,6,복지시설,실내,126.82818,37.522633,20.9755311
9039,양천구,2019.0,7,공공시설,실외,126.82751,37.522015,311.673179
9040,양천구,2019.0,7,공공시설,실외,126.829666,37.521347,452.234776
9041,양천구,2019.0,6,복지시설,실내,126.832275,37.519855,6.0943253
9042,양천구,2019.0,3,공원(하천),실외,126.83218,37.51978,274.7755458
9043,양천구,2019.0,3,공원(하천),실외,126.83223,37.51933,324.6522066
9044,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,367.071551
9045,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,459.4713395
9046,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,336.7484497
9047,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,410.6586441
9048,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,419.6671805
9049,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,671.299752
9050,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,1866.4460069
9051,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,974.4955191
9052,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,1380.6741147
9053,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,893.7628526
9054,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,348.0074872
9055,양천구,2018.0,4,문화관광,실내,126.83561,37.519047,294.3249659
9056,양천구,2019.0,5,버스정류소,실외,126.85344,37.519386,801.6392783
9057,양천구,2019.0,7,공공시설,실내,126.86216,37.521793,10.8014534
9058,양천구,2018.0,4,문화관광,실내,126.85431,37.51856,776.6328456
9059,양천구,2019.0,2,전통시장,실외,126.85361,37.52049,510.2294503
9060,양천구,2019.0,2,전통시장,실외,126.85388,37.520874,301.6651726
9061,양천구,2019.0,2,전통시장,실외,126.853966,37.520626,2052.2633315
9062,양천구,2019.0,7,공공시설,실내,126.85431,37.51856,816.7789991
9063,양천구,2019.0,7,공공시설,실내,126.85431,37.51856,756.3927494
9064,양천구,2019.0,3,공원(하천),실외,126.85403,37.5198,712.9021918
9065,양천구,2019.0,3,공원(하천),실외,126.85616,37.51412,663.0527909
9066,양천구,2019.0,3,공원(하천),실외,126.856834,37.51425,1033.2532507
9067,양천구,2019.0,6,복지시설,실내,126.85439,37.519295,28.1708581
9068,양천구,2019.0,3,공원(하천),실외,126.86233,37.521694,445.8822807
9069,양천구,2019.0,2,전통시장,실외,126.87676,37.521473,820.6576158
9070,양천구,2019.0,2,전통시장,실외,126.87635,37.520866,383.4999482
9071,양천구,2024.0,7,공공시설,실내,126.87058,37.51919,271.97601
9072,양천구,2024.0,7,공공시설,실내,126.87058,37.51919,428.6621358
9073,양천구,2019.0,3,공원(하천),실외,126.87478,37.520668,709.2348773
9074,양천구,2019.0,3,공원(하천),실외,126.87931,37.522095,254.156919
9075,양천구,2019.0,3,공원(하천),실외,126.87929,37.52026,973.0627806
9076,양천구,2020.0,3,공원(하천),실외,126.87858,37.523163,20.7249128
9077,양천구,2020.0,3,공원(하천),실외,126.877396,37.51618,91.3612207
9078,양천구,2020.0,3,공원(하천),실외,126.877335,37.515594,39.370062
9079,양천구,2016.0,3,공원(하천),실외,126.87667,37.514095,108.626626
9080,양천구,2016.0,3,공원(하천),실외,126.87801,37.52042,125.6315492
9081,양천구,2019.0,5,버스정류소,실외,126.852875,37.51987,768.6012537
9082,양천구,2019.0,5,버스정류소,실외,126.834114,37.51417,650.6339673
9083,양천구,2019.0,3,공원(하천),실외,126.85631,37.510323,1808.1051727
9084,양천구,2019.0,3,공원(하천),실외,126.84522,37.513668,934.1094407
9085,양천구,2019.0,3,공원(하천),실외,126.85737,37.510498,571.128891
9086,양천구,2018.0,4,문화관광,실내,126.85051,37.51307,318.1437519
9087,양천구,2018.0,4,문화관광,실내,126.85051,37.51307,292.1489638
9088,양천구,2018.0,4,문화관광,실내,126.85051,37.51307,353.4050805
9089,양천구,2019.0,6,복지시설,실내,126.84853,37.52163,20.8206768
9090,양천구,2019.0,3,공원(하천),실외,126.848495,37.521744,322.5712696
9091,양천구,2019.0,3,공원(하천),실외,126.84056,37.512955,277.9358008
9092,양천구,2019.0,7,공공시설,실내,126.850365,37.51534,2.874749
9093,양천구,2019.0,3,공원(하천),실외,126.830086,37.51465,271.3586437
9094,양천구,2019.0,2,전통시장,실외,126.85282,37.51844,730.0377886
9095,양천구,2019.0,2,전통시장,실외,126.8524,37.519543,1007.6470916
9096,양천구,2019.0,7,공공시설,실내,126.85476,37.515102,971.593502
9097,양천구,2019.0,7,공공시설,실내,126.85476,37.515102,453.2731635
9098,양천구,2018.0,7,공공시설,실내,126.85578,37.524544,404.0162108
9099,양천구,2019.0,7,공공시설,실내,126.84151,37.511417,553.7586558
9100,양천구,2018.0,7,공공시설,실내,126.84151,37.511417,307.2450898
9101,양천구,2018.0,7,공공시설,실내,126.84151,37.511417,146.1650293
9102,양천구,2018.0,7,공공시설,실내,126.84151,37.511417,585.2181659
9103,양천구,2018.0,4,문화관광,실내,126.83419,37.511692,348.4153379
9104,양천구,2019.0,5,버스정류소,실외,126.864655,37.52448,901.4529504
9105,양천구,2019.0,5,버스정류소,실외,126.85452,37.5247,1120.2383448
9106,양천구,2019.0,5,버스정류소,실외,126.86301,37.526024,753.2499902
9107,양천구,2018.0,4,문화관광,실내,126.85661,37.52596,666.0726844
9108,양천구,2018.0,4,문화관광,실내,126.85661,37.52596,948.825392
9109,양천구,2018.0,4,문화관광,실내,126.85661,37.52596,301.0538814
9110,양천구,2019.0,3,공원(하천),실외,126.85659,37.527916,499.0085973
9111,양천구,2019.0,6,복지시설,실내,126.85993,37.52827,9.597946
9112,양천구,2019.0,7,공공시설,실내,126.85578,37.524544,791.1796233
9113,양천구,2019.0,7,공공시설,실내,126.85578,37.524544,587.522422
9114,양천구,2024.0,7,공공시설,실내,126.85578,37.524544,290.7495623
9115,양천구,2024.0,7,공공시설,실내,126.85578,37.524544,397.6640256
9116,양천구,2024.0,7,공공시설,실내,126.85578,37.524544,514.7290388
9117,양천구,2024.0,7,공공시설,실내,126.85578,37.524544,266.0847687
9118,양천구,2019.0,3,공원(하천),실외,126.856186,37.5246,340.2534067
9119,양천구,2019.0,6,복지시설,실내,126.85074,37.526863,8.2551956
9120,양천구,2019.0,6,복지시설,실내,126.86191,37.524918,78.9425709
9121,양천구,2019.0,6,복지시설,실내,126.85484,37.52198,12.3504948
9122,양천구,2019.0,6,복지시설,실내,126.858604,37.52643,166.1941311
9123,양천구,2019.0,7,공공시설,실내,126.86447,37.51702,784.3668112
9124,양천구,2019.0,7,공공시설,실내,126.86447,37.51702,583.2276578
9125,양천구,2024.0,7,공공시설,실내,126.86447,37.51702,387.6426547
9126,양천구,2019.0,7,공공시설,실내,126.866325,37.517765,1568.2884179
9127,양천구,2019.0,7,공공시설,실내,126.866325,37.517765,412.5771538
9128,양천구,2019.0,7,공공시설,실내,126.866325,37.517765,650.4893195
9129,양천구,2019.0,7,공공시설,실내,126.866325,37.517765,302.5290169
9130,양천구,2019.0,7,공공시설,실내,126.866325,37.517765,374.2690266
9131,양천구,2019.0,7,공공시설,실내,126.866325,37.517765,313.6460212
9132,양천구,2018.0,7,공공시설,실내,126.866325,37.517765,556.1436764
9133,양천구,2018.0,7,공공시설,실내,126.866325,37.517765,818.3431838
9134,양천구,2018.0,4,문화관광,실내,126.86428,37.516506,129.4416314
9135,양천구,2018.0,4,문화관광,실내,126.86428,37.516506,95.8189125
9136,양천구,2018.0,4,문화관광,실내,126.86428,37.516506,180.1332765
9137,양천구,2018.0,4,문화관광,실내,126.86428,37.516506,93.7060167
9138,양천구,2018.0,4,문화관광,실내,126.86428,37.516506,94.557691
9139,양천구,2018.0,4,문화관광,실내,126.86428,37.516506,173.0319368
9140,양천구,2019.0,7,공공시설,실내,126.86588,37.51762,1057.9695257
9141,양천구,2019.0,7,공공시설,실내,126.86588,37.51762,1483.7006325
9142,양천구,2019.0,7,공공시설,실내,126.86588,37.51762,1033.2421535
9143,양천구,2018.0,7,공공시설,실내,126.86588,37.51762,814.2630335
9144,양천구,2019.0,7,공공시설,실내,126.86588,37.51762,545.5914431
9145,양천구,2019.0,7,공공시설,실내,126.86588,37.51762,2337.70472
9146,양천구,2018.0,7,공공시설,실내,126.86588,37.51762,906.2881223
9147,양천구,2019.0,7,공공시설,실내,126.86588,37.51762,415.346504
9148,양천구,2019.0,7,공공시설,실내,126.86588,37.51762,577.1772898
9149,양천구,2018.0,7,공공시설,실내,126.86588,37.51762,532.7769369
9150,양천구,2019.0,7,공공시설,실내,126.86588,37.51762,612.3635625
9151,양천구,2019.0,7,공공시설,실내,126.86646,37.517033,2545.2502497
