ap_id,gu,address,install_year,install_type_code,install_type,indoor_outdoor,lon,lat,usage_gb,age_norm,usage_norm,usage_norm_log,density_norm,cluster_k3,cluster_k3_rank
6720,강남구,양재대로 340,2019.0,6,복지시설,실내,127.052475,37.471634,145.7721733,0.428571429,0.121818219,0.522603263,1.0,0,0
6721,강남구,양재대로 340,2019.0,6,복지시설,실내,127.052475,37.471634,222.7247247,0.428571429,0.186125586,0.56676067,1.0,0,0
6722,강남구,양재대로 340,2019.0,6,복지시설,실내,127.052475,37.471634,251.8562983,0.428571429,0.21047013,0.579583062,1.0,0,0
6723,강남구,양재대로 340,2019.0,6,복지시설,실내,127.052475,37.471634,265.3775477,0.428571429,0.221769508,0.585040038,1.0,0,0
6724,강남구,양재대로 340,2019.0,6,복지시설,실내,127.052475,37.471634,348.8574323,0.428571429,0.291531608,0.613597104,1.0,0,0
6725,강남구,양재대로 340,2019.0,6,복지시설,실내,127.052475,37.471634,16.977474,0.428571429,0.0141876354,0.302645067,1.0,0,0
6726,강남구,양재대로 340,2019.0,6,복지시설,실내,127.052475,37.471634,48.3560637,0.428571429,0.0404099561,0.408440306,1.0,0,0
6727,강남구,개포로 617-8,2019.0,6,복지시설,실내,127.077736,37.494007,216.5737187,0.428571429,0.18098534,0.563840272,1.0,0,0
6728,강남구,개포로 617-8,2019.0,6,복지시설,실내,127.077736,37.494007,821.1819834,0.428571429,0.686241694,0.703102584,1.0,0,0
6729,양천구,남부순환로54길37 살레시오미래교육관 (본관_1F_제과실앞),2019.0,6,복지시설,실내,126.82724,37.531403,147.4118457,0.428571429,0.0911401348,0.523767038,1.0,0,0
6730,양천구,남부순환로54길37 살레시오미래교육관 (본관_1F_우측복도),2019.0,6,복지시설,실내,126.82724,37.531403,59.2135847,0.428571429,0.036609893,0.429269288,1.0,0,0
6731,양천구,남부순환로54길37 살레시오미래교육관 (본관 2층 203호앞),2019.0,6,복지시설,실내,126.82724,37.531403,1030.433553,0.428571429,0.637084994,0.726854806,1.0,0,0
6732,양천구,남부순환로54길37 살레시오미래교육관 (본관 2층 컴퓨터실앞),2019.0,6,복지시설,실내,126.82724,37.531403,761.8539204,0.428571429,0.47103056,0.695257022,1.0,0,0
6733,양천구,남부순환로54길37 살레시오미래교육관 (본관 3층 복도우측),2019.0,6,복지시설,실내,126.82724,37.531403,1255.4694435,0.428571429,0.776217686,0.747528624,1.0,0,0
6734,양천구,남부순환로54길37 살레시오미래교육원 (본관 3층 복도좌측),2019.0,6,복지시설,실내,126.82724,37.531403,662.487041,0.428571429,0.409595109,0.680637861,1.0,0,0
6735,양천구,남부순환로54길37 살레시오미래교육원 (본관 B1 가죽공예실앞),2019.0,6,복지시설,실내,126.82724,37.531403,95.4794955,0.428571429,0.0590319778,0.478653669,1.0,0,0
6736,양천구,남부순환로54길37 살레시오미래교육원 (본관 B1 스튜디오),2019.0,6,복지시설,실내,126.82724,37.531403,284.0917588,0.428571429,0.175645074,0.592152452,1.0,0,0
6737,양천구,남부순환로54길37 살레시오미래교육원 (별관 1층 우측큰방),2019.0,6,복지시설,실내,126.82724,37.531403,141.472138,0.428571429,0.0874677982,0.519488398,1.0,0,0
6738,양천구,남부순환로54길37 살레시오미래교육원 (별관 1층 우측큰방),2019.0,6,복지시설,실내,126.82724,37.531403,9396.7576317,0.428571429,1.0,0.958310731,1.0,0,0
6739,강남구,광평로34길 124,2019.0,6,복지시설,실내,127.08855,37.479584,252.2727346,0.428571429,0.210818136,0.579755442,1.0,0,0
6740,강남구,광평로34길 124,2019.0,6,복지시설,실내,127.08855,37.479584,389.4896196,0.428571429,0.325486934,0.625107003,1.0,0,0
6741,강남구,광평로34길 124,2019.0,6,복지시설,실내,127.08855,37.479584,195.073612,0.428571429,0.163018226,0.552940887,1.0,0,0
6742,강동구,"양재대로 1634, 3F공동육아나눔터",2019.0,6,복지시설,실내,127.14622,37.549698,82.3854589,0.428571429,0.135703836,0.463374629,1.0,0,0
6743,강동구,"양재대로 1634, 3층사무실",2019.0,6,복지시설,실내,127.14622,37.549698,82.6070892,0.428571429,0.136068901,0.463652685,1.0,0,0
6744,강동구,"양재대로 1634, 3층교육장위",2019.0,6,복지시설,실내,127.14622,37.549698,178.4436444,0.428571429,0.293929168,0.54365666,1.0,0,0
6745,강동구,성안로 13길 56,2019.0,6,복지시설,실내,127.12933,37.53217,655.9167085,0.428571429,1.0,0.679595341,1.0,0,0
6746,강동구,성안로 13길 56,2019.0,6,복지시설,실내,127.12933,37.53217,398.3374717,0.428571429,0.656134365,0.627454063,1.0,0,0
6747,강동구,성안로 13길 56,2019.0,6,복지시설,실내,127.12933,37.53217,429.9864812,0.428571429,0.70826605,0.635443627,1.0,0,0
6748,강동구,성안로 13길 56,2019.0,6,복지시설,실내,127.12933,37.53217,539.4534964,0.428571429,0.888578168,0.659152766,1.0,0,0
6749,강동구,고덕로100-5(암사동),2019.0,6,복지시설,실내,127.136536,37.55427,98.1357634,0.428571429,0.161647457,0.481498758,0.0,0,0
6750,강동구,고덕로100-5(암사동),2019.0,6,복지시설,실내,127.136536,37.55427,161.0802567,0.428571429,0.265328505,0.532995903,0.0,0,0
6751,강동구,구천면로39길 12 (B1층 장애인작업실 출입문 앞),2019.0,6,복지시설,실내,127.13169,37.544727,547.4008975,0.428571429,0.901668985,0.660681962,0.0,0,0
6752,강동구,풍성로 146,2019.0,6,복지시설,실내,127.12815,37.530956,413.0299414,0.428571429,0.680335539,0.631238971,0.0,0,0
6753,강동구,풍성로 146,2019.0,6,복지시설,실내,127.12815,37.530956,59.4675984,0.428571429,0.0979539442,0.429710268,0.0,0,0
6754,강동구,천호대로 1050 그란츠리버파크 지하1층,2019.0,6,복지시설,실내,127.12567,37.52829,18.0128763,0.428571429,0.0296704642,0.308510962,0.0,0,0
6755,강동구,천호대로 1050 그란츠리버파크 지하1층,2019.0,6,복지시설,실내,127.12567,37.52829,112.2622065,0.428571429,0.184916283,0.495453574,0.0,0,0
6756,강동구,"올림픽로 709, 3층",2019.0,6,복지시설,실내,127.125305,37.5447,157.2898042,0.428571429,0.25908494,0.530517001,0.0,0,0
6757,강동구,"올림픽로 709, 3층",2019.0,6,복지시설,실내,127.125305,37.5447,150.5228265,0.428571429,0.247938494,0.525940171,0.0,0,0
6758,강동구,성내로45 별관,2019.0,6,복지시설,실내,127.12559,37.52928,80.4379214,0.428571429,0.132495887,0.46089899,1.0,0,0
6759,강동구,성내로45 별관,2019.0,6,복지시설,실내,127.12559,37.52928,80.6729616,0.428571429,0.132883041,0.461200888,1.0,0,0
6760,강동구,성내로45 별관,2019.0,6,복지시설,실내,127.12559,37.52928,208.1114097,0.428571429,0.342797383,0.559684628,1.0,0,0
6761,강동구,올림픽로98가길 28,2019.0,7,공공시설,실내,127.13143,37.550552,61.775349,0.428571429,0.10175523,0.433633804,1.0,0,0
6762,강동구,올림픽로98가길 28,2019.0,7,공공시설,실내,127.13143,37.550552,232.5532175,0.428571429,0.383057494,0.571264413,1.0,0,0
6763,강동구,올림픽로98가길 28,2019.0,7,공공시설,실내,127.13143,37.550552,33.8604083,0.428571429,0.0557742367,0.372016455,1.0,0,0
6764,강동구,올림픽로98가길 28,2019.0,7,공공시설,실내,127.13143,37.550552,4.8137217,0.428571429,0.00792905182,0.184388571,1.0,0,0
6765,강동구,올림픽로98가길 28,2019.0,7,공공시설,실내,127.13143,37.550552,25.5125446,0.428571429,0.0420237843,0.343341786,1.0,0,0
6766,강동구,천호대로168가길 65-29,2019.0,7,공공시설,실내,127.12872,37.535007,4.7734898,0.428571429,0.00786278255,0.183661138,0.0,0,0
6767,강동구,천호대로168가길 65-29,2019.0,7,공공시설,실내,127.12872,37.535007,2.7348131,0.428571429,0.00450471059,0.138032558,0.0,0,0
6768,강북구,한천로129길 6 (1F 공동육아나눔터),2019.0,6,복지시설,실내,127.02981,37.637653,193.9127672,0.428571429,0.183150681,0.552318853,1.0,0,0
6769,강북구,한천로129길 6 (3F 강의실중앙),2019.0,6,복지시설,실내,127.02981,37.637653,663.3442939,0.428571429,0.626528994,0.68077312,1.0,0,0
6770,강북구,한천로129길 6 (4F 강당중앙),2019.0,6,복지시설,실내,127.02981,37.637653,79.8590856,0.428571429,0.0754269216,0.460151773,1.0,0,0
6771,강북구,한천로129길 6 (6F 조리실),2019.0,6,복지시설,실내,127.02981,37.637653,192.4042001,0.428571429,0.181725839,0.551504935,1.0,0,0
6772,강북구,"한천로 105길 24,202동",2019.0,6,복지시설,실내,127.046265,37.6263,347.4240307,0.428571429,0.328142147,0.613167035,1.0,0,0
6773,강북구,"한천로 105길 24,202동",2019.0,6,복지시설,실내,127.046265,37.6263,63.1916267,0.428571429,0.0596844983,0.435970895,1.0,0,0
6774,강북구,"한천로 105길 24,202동",2019.0,6,복지시설,실내,127.046265,37.6263,1858.1755543,0.428571429,1.0,0.788574058,1.0,0,0
6775,강북구,"오현로 208,302동 지하1~지상2",2019.0,6,복지시설,실내,127.041145,37.62966,84.1406784,0.428571429,0.0794708882,0.465556756,1.0,0,0
6776,강북구,"오현로 208,302동 지하1~지상2",2019.0,6,복지시설,실내,127.041145,37.62966,573.9697869,0.428571429,0.542114727,0.665637963,1.0,0,0
6777,강북구,"오현로 208,302동 지하1~지상2",2019.0,6,복지시설,실내,127.041145,37.62966,199.8438103,0.428571429,0.188752554,0.555458896,1.0,0,0
6778,강북구,"오현로 208,302동 지하1~지상2",2019.0,6,복지시설,실내,127.041145,37.62966,42.793529,0.428571429,0.0404184848,0.395914408,1.0,0,0
6779,강북구,"오현로 208,302동 지하1~지상2",2019.0,6,복지시설,실내,127.041145,37.62966,12.4659712,0.428571429,0.0117740912,0.272376052,1.0,0,0
6780,강북구,"한천로 115길 20,501동 옆건물",2019.0,6,복지시설,실내,127.03819,37.632446,117.2811157,0.428571429,0.110772048,0.499995554,1.0,0,0
6781,강북구,"한천로 115길 20,501동 옆건물",2019.0,6,복지시설,실내,127.03819,37.632446,6.7459054,0.428571429,0.0063714862,0.214447006,1.0,0,0
6782,강북구,"한천로 115길 20,501동 옆건물",2019.0,6,복지시설,실내,127.03819,37.632446,98.1981672,0.428571429,0.0927481934,0.481564678,1.0,0,0
6783,강북구,오패산로31길 14,2019.0,6,복지시설,실내,127.03321,37.613785,5.6219136,0.428571429,0.00530987538,0.198023697,0.0,0,0
6784,강북구,오패산로31길 14,2019.0,6,복지시설,실내,127.03321,37.613785,137.6218237,0.428571429,0.129983857,0.516618464,0.0,0,0
6785,강북구,화계사길5-15,2019.0,6,복지시설,실내,127.01322,37.633076,2275.431253,0.428571429,1.0,0.809784186,0.0,0,0
6786,강북구,강북구한천로140길5-26(수유동),2019.0,6,복지시설,실내,127.02682,37.640358,210.5726351,0.428571429,0.198885935,0.560910373,0.0,0,0
6787,강서구,강서로 68길 36,2019.0,6,복지시설,실내,126.84255,37.564835,73.044306,0.428571429,0.128972273,0.450928791,1.0,0,0
6788,강서구,강서로 68길 36,2019.0,6,복지시설,실내,126.84255,37.564835,464.2821941,0.428571429,0.819770124,0.643464355,1.0,0,0
6789,강서구,강서로 68길 36,2019.0,6,복지시설,실내,126.84255,37.564835,227.2912714,0.428571429,0.401321847,0.568877319,1.0,0,0
6790,강서구,강서로 68길 36,2019.0,6,복지시설,실내,126.84255,37.564835,156.564105,0.428571429,0.276440858,0.530035639,1.0,0,0
6791,강서구,강서로 68길 36,2019.0,6,복지시설,실내,126.84255,37.564835,353.9491139,0.428571429,0.624958075,0.615110661,1.0,0,0
6792,강서구,강서로 68길 36,2019.0,6,복지시설,실내,126.84255,37.564835,22.1590819,0.428571429,0.0391256494,0.329175816,1.0,0,0
6793,강서구,강서로 68길 36,2019.0,6,복지시설,실내,126.84255,37.564835,47.8223537,0.428571429,0.0844385742,0.407301385,1.0,0,0
6794,강서구,양천로 57길 36,2019.0,6,복지시설,실내,126.85473,37.56356,260.5054723,0.428571429,0.459967238,0.58310634,1.0,0,0
6795,강서구,양천로 57길 36,2019.0,6,복지시설,실내,126.85473,37.56356,124.0655501,0.428571429,0.219059064,0.505838083,1.0,0,0
6796,강서구,양천로 57길 36,2019.0,6,복지시설,실내,126.85473,37.56356,290.5049682,0.428571429,0.512936513,0.594482803,1.0,0,0
6797,강서구,양천로 57길 36,2019.0,6,복지시설,실내,126.85473,37.56356,184.1151757,0.428571429,0.325087017,0.546916287,1.0,0,0
6798,강서구,양천로 57길 36,2019.0,6,복지시설,실내,126.85473,37.56356,37.0878154,0.428571429,0.0654848986,0.381291643,1.0,0,0
6799,강서구,양천로 57길 36,2019.0,6,복지시설,실내,126.85473,37.56356,151.196456,0.428571429,0.26696335,0.526404846,1.0,0,0
6800,강서구,양천로 57길 36,2019.0,6,복지시설,실내,126.85473,37.56356,35.1834314,0.428571429,0.0621223808,0.375918491,1.0,0,0
6801,강서구,양천로 57길 36,2019.0,6,복지시설,실내,126.85473,37.56356,11.2291583,0.428571429,0.0198269875,0.262283778,1.0,0,0
6802,강서구,허준로 209,2019.0,6,복지시설,실내,126.86151,37.561737,375.9707686,0.428571429,0.663841098,0.621416133,1.0,0,0
6803,강서구,허준로 209,2019.0,6,복지시설,실내,126.86151,37.561737,247.6025736,0.428571429,0.437184949,0.577805828,1.0,0,0
6804,강서구,허준로 209,2019.0,6,복지시설,실내,126.86151,37.561737,369.1455264,0.428571429,0.651789958,0.619502133,1.0,0,0
6805,강서구,허준로 209,2019.0,6,복지시설,실내,126.86151,37.561737,471.9560852,0.428571429,0.8333197,0.645177966,1.0,0,0
6806,강서구,허준로 209,2019.0,6,복지시설,실내,126.86151,37.561737,14.0494831,0.428571429,0.0248067565,0.284022356,1.0,0,0
6807,강서구,금낭화로 23길 25,2019.0,6,복지시설,실내,126.81107,37.57833,18.9807299,0.428571429,0.0335137217,0.313712185,1.0,0,0
6808,강서구,금낭화로 23길 25,2019.0,6,복지시설,실내,126.81107,37.57833,338.9761038,0.428571429,0.598520648,0.610595863,1.0,0,0
6809,강서구,금낭화로 23길 25,2019.0,6,복지시설,실내,126.81107,37.57833,877.0245307,0.428571429,1.0,0.709986251,1.0,0,0
6810,강서구,금낭화로 23길 25,2019.0,6,복지시설,실내,126.81107,37.57833,124.5006465,0.428571429,0.219827302,0.506201884,1.0,0,0
6811,강서구,금낭화로 23길 25,2019.0,6,복지시설,실내,126.81107,37.57833,428.5090118,0.428571429,0.756606412,0.635083902,1.0,0,0
6812,강서구,금낭화로 23길 25,2019.0,6,복지시설,실내,126.81107,37.57833,15.6767921,0.428571429,0.0276800507,0.294777898,1.0,0,0
6813,강서구,금낭화로 23길 25,2019.0,6,복지시설,실내,126.81107,37.57833,49.8504752,0.428571429,0.0880195719,0.411564992,1.0,0,0
6814,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,514.9676878,0.428571429,0.90926409,0.65429591,1.0,0,0
6815,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,149.9237236,0.428571429,0.264716121,0.525525166,1.0,0,0
6816,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,126.3217755,0.428571429,0.223042819,0.507711035,1.0,0,0
6817,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,471.3480676,0.428571429,0.83224614,0.645043211,1.0,0,0
6818,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,417.0059901,0.428571429,0.736295846,0.632240153,1.0,0,0
6819,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,85.7863325,0.428571429,0.151470515,0.467562187,1.0,0,0
6820,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,98.2631042,0.428571429,0.173500404,0.481633229,1.0,0,0
6821,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,96.5827487,0.428571429,0.170533447,0.479844743,1.0,0,0
6822,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,59.4252953,0.428571429,0.104925565,0.429636956,1.0,0,0
6823,강서구,개화동로 21길 4,2019.0,6,복지시설,실내,126.80308,37.570374,111.1051823,0.428571429,0.196175303,0.494377963,1.0,0,0
6824,강서구,까치산로136(화곡동),2019.0,6,복지시설,실내,126.85155,37.549427,956.3732605,0.428571429,1.0,0.719049431,0.298681363,0,0
6825,강서구,"까치산로 134,3층",2019.0,6,복지시설,실내,126.85146,37.549267,121.7483417,0.428571429,0.214967634,0.503879003,0.0,0,0
6826,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,96.5394226,0.428571429,0.170456947,0.479798223,1.0,0,0
6827,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,93.1905632,0.428571429,0.164543959,0.476138475,1.0,0,0
6828,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,30.4397883,0.428571429,0.0537466622,0.361197736,1.0,0,0
6829,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,8.5632385,0.428571429,0.0151198471,0.236525147,1.0,0,0
6830,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,128.473568,0.428571429,0.226842179,0.509466626,1.0,0,0
6831,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,140.6164169,0.428571429,0.248282469,0.518857325,1.0,0,0
6832,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,770.2497512,0.428571429,1.0,0.696403625,1.0,0,0
6833,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,86.2344866,0.428571429,0.152261808,0.468101731,1.0,0,0
6834,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,42.2464004,0.428571429,0.0745932686,0.394597435,1.0,0,0
6835,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,504.8328694,0.428571429,0.891369323,0.652217821,1.0,0,0
6836,강서구,허준로 95-9,2019.0,6,복지시설,실내,126.85171,37.567318,15.2102955,0.428571429,0.0268563706,0.291805874,1.0,0,0
6837,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,0.9234584,0.428571429,0.00163049995,0.0685207229,1.0,0,0
6838,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,0.7062685,0.428571429,0.00124701379,0.0559695339,1.0,0,0
6839,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,4.3736731,0.428571429,0.00772244803,0.176143472,1.0,0,0
6840,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,20.7210955,0.428571429,0.0365866368,0.322460771,1.0,0,0
6841,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,0.9884043,0.428571429,0.00174517312,0.0719993519,1.0,0,0
6842,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,0.8738948,0.428571429,0.00154298688,0.0657860424,1.0,0,0
6843,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,6.0007273,0.428571429,0.0105952923,0.203851118,1.0,0,0
6844,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,154.3785129,0.428571429,0.272581819,0.528572413,1.0,0,0
6845,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,270.6346623,0.428571429,0.477852067,0.58708728,1.0,0,0
6846,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,1239.4445097,0.428571429,1.0,0.746184007,1.0,0,0
6847,강서구,금낭화로 26가길 120,2019.0,6,복지시설,실내,126.81185,37.584183,5.7249516,0.428571429,0.0101083629,0.199641132,1.0,0,0
6848,강서구,까치산로4길41,2019.0,6,복지시설,실내,126.84193,37.54416,245.0840118,0.428571429,0.432737994,0.576739167,0.0,0,0
6849,강서구,강서로56길50 주양빌딩2층,2019.0,6,복지시설,실내,126.841515,37.559174,316.4314762,0.428571429,0.558714226,0.603408348,0.0,0,0
6850,강서구,금낭화로 26가길 130 (1층 소형룸앞복도),2019.0,6,복지시설,실내,126.81169,37.586285,335.1773248,0.428571429,0.591813249,0.60941879,0.0,0,0
6851,강서구,금낭화로 26가길 130 (1층 거실),2019.0,6,복지시설,실내,126.81169,37.586285,329.0145053,0.428571429,0.580931731,0.607480617,0.0,0,0
6852,강서구,우장산로117,2019.0,6,복지시설,실내,126.849174,37.553394,38.8477806,0.428571429,0.0685924202,0.386023615,0.663611067,0,0
6853,강서구,우장산로117,2019.0,6,복지시설,실내,126.84916,37.55335,55.5108528,0.428571429,0.0980139431,0.422621054,0.663611067,0,0
6854,관악구,"국회단지길67, 3층",2019.0,7,공공시설,실내,126.94126,37.488617,3014.5531539,0.428571429,1.0,0.839238282,0.0,0,0
6855,관악구,"국회단지길67, 3층",2019.0,7,공공시설,실내,126.94126,37.488617,3399.749002,0.428571429,1.0,0.851830998,0.0,0,0
6856,관악구,"신림로3 35, 4층 다목적실",2019.0,6,복지시설,실내,126.944855,37.467518,130.6307165,0.428571429,0.104545047,0.511197542,1.0,0,0
6857,관악구,"신림로3 35, 3층 복도 E/L 앞",2019.0,6,복지시설,실내,126.944855,37.467518,48.7666546,0.428571429,0.0390284176,0.409308144,1.0,0,0
6858,관악구,"신림로3 35, 3층 공동육아나눔터",2019.0,6,복지시설,실내,126.944855,37.467518,216.8523981,0.428571429,0.173549123,0.56397436,1.0,0,0
6859,관악구,"신림로3 35, 2층 편의시설(식당안)",2019.0,7,공공시설,실내,126.944855,37.467518,23.9379077,0.428571429,0.0191577226,0.336927815,1.0,0,0
6860,관악구,"신림로3 35, 1층 연습실",2019.0,7,공공시설,실내,126.944855,37.467518,73.916856,0.428571429,0.0591563758,0.452156011,1.0,0,0
6861,관악구,남부순환로 1717,2019.0,6,복지시설,실내,126.94117,37.48302,216.7267448,0.428571429,0.173448561,0.563913923,1.0,0,0
6862,관악구,남부순환로 1717,2019.0,6,복지시설,실내,126.94117,37.48302,115.421607,0.428571429,0.092373044,0.498335626,1.0,0,0
6863,관악구,남부순환로 1717,2019.0,6,복지시설,실내,126.94117,37.48302,214.1823304,0.428571429,0.171412241,0.562682531,1.0,0,0
6864,관악구,남부순환로 1717,2019.0,6,복지시설,실내,126.94117,37.48302,52.9278221,0.428571429,0.0423586416,0.417720021,1.0,0,0
6865,관악구,남부순환로 1717,2019.0,6,복지시설,실내,126.94117,37.48302,133.4527707,0.428571429,0.106803565,0.513419643,1.0,0,0
6866,관악구,관악로 254,2019.0,6,복지시설,실내,126.95752,37.4866,180.4796871,0.428571429,0.144439677,0.544838549,1.0,0,0
6867,관악구,관악로 254,2019.0,6,복지시설,실내,126.95752,37.4866,64.3551937,0.428571429,0.0515040816,0.437852708,1.0,0,0
6868,관악구,관악로 254,2019.0,6,복지시설,실내,126.95752,37.4866,181.2920233,0.428571429,0.145089798,0.5453064,1.0,0,0
6869,관악구,관악로 254,2019.0,6,복지시설,실내,126.95752,37.4866,330.6851576,0.428571429,0.264650621,0.608009581,1.0,0,0
6870,관악구,호암로 18나길 5,2019.0,7,공공시설,실내,126.93288,37.46529,4.1567583,0.428571429,0.00332667048,0.171827243,1.0,0,0
6871,관악구,호암로 18나길 5,2019.0,7,공공시설,실내,126.93288,37.46529,13.307176,0.428571429,0.0106498415,0.278723652,1.0,0,0
6872,관악구,호암로 18나길 5,2019.0,7,공공시설,실내,126.93288,37.46529,13.6146474,0.428571429,0.0108959139,0.280951038,1.0,0,0
6873,광진구,아차산로66길 8,2019.0,6,복지시설,실내,127.09714,37.54123,842.2272163,0.428571429,1.0,0.705750206,1.0,0,0
6874,광진구,아차산로66길 8,2019.0,6,복지시설,실내,127.09714,37.54123,523.069705,0.428571429,0.664118285,0.655928034,1.0,0,0
6875,광진구,아차산로66길 8,2019.0,6,복지시설,실내,127.09714,37.54123,199.0276839,0.428571429,0.252696562,0.555032362,1.0,0,0
6876,광진구,자양번영로35,2019.0,6,복지시설,실내,127.075554,37.532845,128.3004062,0.428571429,0.162897287,0.509326432,1.0,0,0
6877,광진구,자양번영로35,2019.0,6,복지시설,실내,127.075554,37.532845,135.768087,0.428571429,0.172378669,0.51520818,1.0,0,0
6878,광진구,자양번영로35,2019.0,6,복지시설,실내,127.075554,37.532845,211.7927498,0.428571429,0.268903797,0.561512741,1.0,0,0
6879,광진구,자양번영로35,2019.0,6,복지시설,실내,127.075554,37.532845,135.70469,0.428571429,0.172298176,0.515159612,1.0,0,0
6880,광진구,자양번영로35,2019.0,6,복지시설,실내,127.075554,37.532845,327.0197949,0.428571429,0.415202445,0.606845531,1.0,0,0
6881,광진구,자양번영로35,2019.0,6,복지시설,실내,127.075554,37.532845,189.3970085,0.428571429,0.240468922,0.549863349,1.0,0,0
6882,광진구,자양번영로35,2019.0,6,복지시설,실내,127.075554,37.532845,317.4398985,0.428571429,0.403039277,0.603740605,1.0,0,0
6883,광진구,뚝섬로58길 13 (1층 사무실내),2019.0,6,복지시설,실내,127.0846,37.531273,314.2159998,0.428571429,0.398946036,0.602674667,0.0,0,0
6884,광진구,뚝섬로58길 13 (2층 복도중앙),2019.0,6,복지시설,실내,127.0846,37.531273,333.1255953,0.428571429,0.422954708,0.608777506,0.0,0,0
6885,광진구,긴고랑로 110,2019.0,6,복지시설,실내,127.08711,37.55936,399.8570562,0.428571429,0.507680672,0.627851922,0.0,0,0
6886,광진구,자양번영로 7길 16-9 (자양동),2019.0,6,복지시설,실내,127.075516,37.536247,8.1967452,0.428571429,0.0104070175,0.232431703,1.0,0,0
6887,광진구,자양번영로 7길 16-9 (자양동),2019.0,6,복지시설,실내,127.075516,37.536247,251.1846189,0.428571429,0.318917899,0.579304427,1.0,0,0
6888,광진구,자양번영로 7길 16-9 (자양동),2019.0,6,복지시설,실내,127.075516,37.536247,101.9312523,0.428571429,0.129417547,0.485434471,1.0,0,0
6889,광진구,자양로 278 대운빌딩 4.5층,2019.0,6,복지시설,실내,127.08904,37.54513,422.5098225,0.428571429,0.53644188,0.633610432,0.0,0,0
6890,광진구,자양로 278 대운빌딩 4.5층,2019.0,6,복지시설,실내,127.08904,37.54513,358.4394485,0.428571429,0.45509458,0.616427553,0.0,0,0
6891,광진구,군자로 79,2019.0,6,복지시설,실내,127.07072,37.55021,23.7972748,0.428571429,0.0302143152,0.336335403,1.0,0,0
6892,광진구,군자로 79,2019.0,6,복지시설,실내,127.07072,37.55021,152.9562307,0.428571429,0.194201689,0.527609116,1.0,0,0
6893,광진구,군자로 79,2019.0,6,복지시설,실내,127.07072,37.55021,6.1337088,0.428571429,0.00778767205,0.205822295,1.0,0,0
6894,광진구,자양번영로4길 13,2019.0,6,복지시설,실내,127.07607,37.531574,20.1152646,0.428571429,0.0255394308,0.319497523,0.0,0,0
6895,광진구,긴고랑로12길 49,2019.0,7,공공시설,실내,127.080055,37.560513,1.1153654,0.428571429,0.00141610493,0.0784831037,0.0,0,0
6896,광진구,"긴고랑로 41, 3층",2019.0,6,복지시설,실내,127.0809,37.562977,556.9666494,0.428571429,0.707155725,0.66249343,0.0,0,0
6897,광진구,"천호대로 591, 2층(중곡동)",2019.0,6,복지시설,실내,127.08372,37.555832,591.5428353,0.428571429,0.751055569,0.668791649,0.0,0,0
6898,구로구,부일로 1길 62 온수골 사랑터,2019.0,7,공공시설,실내,126.81899,37.49325,1.2875884,0.428571429,0.00260218507,0.0866822518,0.0,0,0
6899,구로구,부일로 1길 62 온수골 사랑터,2019.0,7,공공시설,실내,126.819,37.493263,0.792206,0.428571429,0.00160101964,0.0611169757,0.0,0,0
6900,구로구,부일로 949,2019.0,6,복지시설,실내,126.83046,37.4933,34.5477594,0.428571429,0.0698208295,0.374061814,1.0,0,0
